,Cidade,Data,Precipitação,Pressão Atmosférica ao nível da estação,Pressão Atmosférica máxima,Pressão Atmosférica mínima,Radiação Global,Temperatura do ar - bulbo seco,Temperatura do ponto de orvalho,Temperatura máxima,Temperatura mínima,Temperatura orvalho máxima,Temperatura orvalho mínima,Umidade Relativa máxima,Umidade Relativa mínima,Umidade Relativa do Ar,Direção Horária do Vento,Rajada Máxima de Vento,Velocidade Horária do Vento
0,ALTAMIRA,2019-01-06 00:00:00+00:00,0.28055555555555567,989.9652777777779,990.2743055555558,989.6479166666666,894.125641025641,25.822916666666664,22.869444444444454,26.330555555555556,25.337500000000002,23.331944444444442,22.501388888888897,87.41666666666667,82.00694444444444,84.63194444444444,110.17361111111111,3.6340277777777783,1.0138888888888893
1,ALTAMIRA,2019-01-13 00:00:00+00:00,0.6047619047619048,990.2136904761908,990.4922619047621,989.9273809523814,823.9164835164838,24.428571428571416,22.095833333333314,24.861904761904746,24.01607142857143,22.498214285714283,21.71666666666667,90.00595238095238,85.17261904761905,87.68452380952381,126.19047619047619,2.8625000000000003,0.8357142857142861
2,ALTAMIRA,2019-01-20 00:00:00+00:00,0.10357142857142854,990.8773809523802,991.2071428571425,990.5553571428566,828.7824175824177,24.779761904761887,22.38333333333335,25.240476190476187,24.33035714285715,22.810714285714287,21.984523809523814,89.68452380952381,84.55357142857143,87.19047619047619,137.70833333333334,2.8904761904761904,0.8482142857142856
3,ALTAMIRA,2019-01-27 00:00:00+00:00,0.30476190476190473,990.8755952380948,991.1797619047614,990.569047619047,882.4989010989013,25.00654761904762,22.736904761904754,25.50535714285714,24.580357142857142,23.15833333333333,22.37023809523809,90.21428571428571,85.21428571428571,87.80357142857143,126.99404761904762,3.219642857142856,0.882738095238095
4,ALTAMIRA,2019-02-03 00:00:00+00:00,0.09404761904761905,989.8255952380956,990.1202380952385,989.5214285714288,956.1956043956044,25.75178571428571,22.675595238095248,26.236904761904746,25.324404761904763,23.13214285714286,22.314285714285717,86.64285714285714,81.32142857142857,84.0297619047619,107.06547619047619,3.3154761904761907,0.9511904761904766
5,ALTAMIRA,2019-02-10 00:00:00+00:00,0.3702380952380952,988.7041666666671,989.0392857142863,988.3738095238098,1017.2252747252747,25.175000000000004,23.09226190476192,25.68988095238095,24.723809523809525,23.562499999999993,22.751190476190487,91.58333333333333,86.38095238095238,88.99404761904762,133.79761904761904,2.8291666666666666,0.7940476190476189
6,ALTAMIRA,2019-02-17 00:00:00+00:00,0.08023952095808383,989.9814371257487,990.2826347305388,989.6682634730541,880.9307692307692,25.583832335329337,23.328143712574857,26.044311377245506,25.1874251497006,23.743712574850296,22.976047904191624,90.34730538922156,85.2814371257485,87.92814371257485,119.1829268292683,3.0073619631901845,0.848780487804878
7,ALTAMIRA,2019-02-24 00:00:00+00:00,0.3023809523809525,990.2410714285716,990.5773809523811,989.9119047619048,920.6597826086954,25.058333333333334,23.23928571428572,25.530357142857145,24.6452380952381,23.651190476190475,22.85238095238096,92.35119047619048,87.67857142857143,90.2202380952381,151.6845238095238,2.7797619047619047,0.7869047619047622
8,ALTAMIRA,2019-03-03 00:00:00+00:00,0.33809523809523817,991.1244047619042,991.4428571428563,990.804166666666,808.8846153846154,24.36011904761905,22.514880952380956,24.765476190476214,24.029761904761898,22.93392857142858,22.202380952380956,92.06547619047619,87.79761904761905,89.98214285714286,141.83333333333334,2.9172619047619057,0.8273809523809526
9,ALTAMIRA,2019-03-10 00:00:00+00:00,0.23095238095238094,990.9142857142863,991.2541666666671,990.5761904761911,976.9560439560438,25.037500000000005,22.95892857142858,25.507738095238103,24.5845238095238,23.347619047619045,22.563095238095247,91.45833333333333,86.10714285714286,88.91666666666667,105.73809523809524,3.1464285714285722,0.8505952380952383
10,ALTAMIRA,2019-03-17 00:00:00+00:00,0.34166666666666673,989.7124999999995,990.0267857142857,989.3928571428563,963.2054945054946,24.964880952380955,22.82738095238095,25.429761904761897,24.530357142857145,23.295238095238094,22.414880952380948,90.99404761904762,85.86309523809524,88.54761904761905,123.82142857142857,2.8999999999999995,0.7821428571428571
11,ALTAMIRA,2019-03-24 00:00:00+00:00,0.30476190476190473,990.0136904761904,990.3440476190474,989.677976190476,1044.5285714285715,25.471428571428564,23.274999999999995,26.00238095238096,24.986904761904757,23.685714285714283,22.876190476190473,90.82738095238095,85.42857142857143,88.30357142857143,126.82738095238095,2.9529761904761904,0.8660714285714286
12,ALTAMIRA,2019-03-31 00:00:00+00:00,0.8809523809523813,990.2999999999995,990.6339285714282,989.9607142857143,987.8098901098898,25.304166666666664,23.341071428571418,25.820238095238103,24.889285714285712,23.7452380952381,22.994047619047613,91.64285714285714,86.7202380952381,89.42261904761905,110.5297619047619,3.1541666666666663,0.8857142857142856
13,ALTAMIRA,2019-04-07 00:00:00+00:00,0.4730538922155691,990.3748502994007,990.695808383233,990.0526946107778,955.5989010989011,25.13832335329341,23.33353293413174,25.608982035928147,24.732934131736524,23.722155688622777,22.993413173652712,92.40119760479043,87.61077844311377,90.1556886227545,144.62275449101796,2.978443113772455,0.8880239520958088
14,ALTAMIRA,2019-04-14 00:00:00+00:00,0.3523809523809526,990.1613095238097,990.4886904761906,989.839880952381,993.1593406593405,25.133928571428577,23.27261904761906,25.547023809523807,24.695238095238096,23.716071428571425,22.909523809523826,92.61309523809524,87.83333333333333,90.14880952380952,178.3154761904762,2.3880952380952376,0.7297619047619051
15,ALTAMIRA,2019-04-21 00:00:00+00:00,0.38214285714285723,989.7696428571429,990.115476190476,989.4178571428572,955.3395604395602,25.261904761904763,23.472619047619055,25.743452380952373,24.798809523809528,23.920238095238084,23.086904761904755,92.79761904761905,87.95238095238095,90.41071428571429,131.5654761904762,2.7535714285714286,0.747619047619048
16,ALTAMIRA,2019-04-28 00:00:00+00:00,0.16547619047619047,990.0255952380952,990.3714285714285,989.6791666666667,1081.8813186813186,25.622619047619054,23.24107142857143,26.10892857142856,25.183333333333334,23.725595238095234,22.858928571428553,89.9702380952381,84.98809523809524,87.57142857142857,123.61904761904762,3.1035714285714286,0.8636904761904761
17,ALTAMIRA,2019-05-05 00:00:00+00:00,0.2916666666666668,989.6380952380955,989.9505952380953,989.3172619047621,1143.2065934065931,26.053571428571438,23.491666666666656,26.559523809523814,25.55714285714287,23.975595238095227,23.07202380952382,89.41666666666667,83.99404761904762,86.75,119.67261904761905,2.9291666666666663,0.8452380952380952
18,ALTAMIRA,2019-05-12 00:00:00+00:00,0.3297619047619049,989.058333333333,989.3351190476193,988.7809523809519,1127.0010989010989,26.357738095238098,23.542261904761915,26.903571428571425,25.88333333333332,24.050595238095227,23.10476190476191,88.0297619047619,82.45833333333333,85.4047619047619,140.95833333333334,2.6476190476190458,0.7874999999999995
19,ALTAMIRA,2019-05-19 00:00:00+00:00,0.9297619047619043,990.1892857142857,990.5029761904761,989.8821428571428,915.2537634408603,25.25773809523808,23.304166666666678,25.741071428571413,24.802380952380954,23.73869047619048,22.884523809523824,91.88690476190476,86.86309523809524,89.63690476190476,159.01190476190476,2.528571428571429,0.791666666666667
20,ALTAMIRA,2019-05-26 00:00:00+00:00,0.28690476190476205,989.7547619047622,990.0625000000007,989.4422619047621,1061.7655913978494,25.820833333333344,23.28392857142857,26.351190476190474,25.29285714285713,23.800595238095234,22.84464285714286,89.67261904761905,84.06547619047619,86.82142857142857,122.70833333333333,2.7083333333333326,0.788690476190476
21,ALTAMIRA,2019-06-02 00:00:00+00:00,0.2392857142857143,989.7886904761903,990.1047619047617,989.4773809523808,1087.3,26.06845238095239,23.265476190476196,26.575595238095232,25.561309523809523,23.759523809523806,22.848214285714292,88.17261904761905,82.79761904761905,85.47619047619048,120.60119047619048,2.8666666666666663,0.8255952380952378
22,ALTAMIRA,2019-06-09 00:00:00+00:00,0.05714285714285713,991.1053571428575,991.3797619047621,990.8178571428576,1275.0043956043958,26.230952380952377,23.09583333333333,26.817261904761878,25.69166666666666,23.635714285714283,22.63988095238095,86.86904761904762,80.79761904761905,83.98809523809524,136.03571428571428,2.754166666666666,0.8422619047619054
23,ALTAMIRA,2019-06-16 00:00:00+00:00,0.025,991.1142857142861,991.3976190476196,990.8208333333337,1126.9439560439566,26.137500000000006,23.173214285714295,26.72738095238096,25.634523809523802,23.726190476190467,22.707142857142845,87.61309523809524,81.67857142857143,84.74404761904762,148.78571428571428,2.5547619047619046,0.8124999999999998
24,ALTAMIRA,2019-06-23 00:00:00+00:00,0.0035714285714285713,992.4726190476196,992.7113095238102,992.2375000000002,1345.9263736263738,26.35119047619049,22.474404761904754,27.033333333333324,25.762500000000014,23.054166666666674,21.99285714285714,83.9047619047619,77.25,80.66071428571429,141.64880952380952,2.8249999999999993,0.9196428571428574
25,ALTAMIRA,2019-06-30 00:00:00+00:00,0.007142857142857143,990.2172619047617,990.4714285714284,989.976190476191,1243.430769230769,26.177976190476198,22.251190476190484,26.798809523809524,25.551785714285714,22.782738095238102,21.783333333333342,83.70833333333333,77.53571428571429,80.53571428571429,137.874251497006,2.608928571428572,0.8511904761904764
26,ALTAMIRA,2019-07-07 00:00:00+00:00,0.21904761904761902,990.5297619047623,990.7779761904761,990.2708333333337,1191.9802197802196,26.060714285714273,22.37738095238095,26.818452380952365,25.485119047619055,22.970833333333342,21.89285714285715,84.7797619047619,77.99404761904762,81.64880952380952,131.09756097560975,2.6754601226993873,0.8219512195121954
